Injected_Bus,Injected_Phase,Penetration_Scenario,Affected_Bus,Affected_Phase,Active_Sensitivity,Reactive_Sensitivity,V0,V_PF,V_TJSM,Error_Percent_V_TJSM
1,0,2.0,29,0,3.0417,10.1173,1.0009,1.0239,1.0247,0.0697519772
1,0,2.0,29,1,0.1143,-0.0527,1.0423,1.0424,1.0424,0.0007240761
1,0,2.0,29,2,-0.1012,-0.0983,0.9741,0.9737,0.9737,-0.0018575034
1,0,2.0,30,0,3.0503,10.1902,0.9935,1.0168,1.0175,0.0710366702
1,0,2.0,30,1,0.1297,-0.0672,1.0481,1.0483,1.0483,0.0007606028
1,0,2.0,30,2,-0.1212,-0.1104,0.9743,0.9738,0.9738,-0.0021673495
1,0,2.0,31,0,3.0511,10.212,0.9918,1.015,1.0157,0.0713912768
1,0,2.0,31,1,0.1344,-0.0715,1.0489,1.049,1.049,0.0007745406
1,0,2.0,31,2,-0.1273,-0.1141,0.9726,0.9721,0.9721,-0.0022669226
1,0,2.0,32,0,3.0437,10.2132,0.9921,1.0154,1.0161,0.0713378367
1,0,2.0,32,1,0.1345,-0.0711,1.0494,1.0496,1.0496,0.0007777563
1,0,2.0,32,2,-0.1277,-0.1145,0.9694,0.969,0.969,-0.0022817808
1,0,2.0,33,0,3.0438,10.2132,0.9921,1.0153,1.0161,0.0713401875
1,0,2.0,33,1,0.1345,-0.0712,1.0494,1.0496,1.0496,0.0007777238
1,0,2.0,33,2,-0.1277,-0.1144,0.9698,0.9693,0.9693,-0.0022800647
1,0,2.0,34,0,2.9977,9.7434,1.0322,1.0546,1.0553,0.0637376879
1,0,2.0,34,1,0.0265,0.0013,1.0403,1.0404,1.0404,0.000269671
1,0,2.0,34,2,-0.0117,-0.0285,1.0006,1.0005,1.0005,-0.000338168
1,0,2.0,35,0,3.0154,9.8719,1.0193,1.042,1.0427,0.0658698553
1,0,2.0,35,1,0.0583,-0.0037,1.0425,1.0426,1.0426,0.0005427967
1,0,2.0,35,2,-0.03,-0.056,0.9937,0.9936,0.9935,-0.0007426845
1,0,2.0,36,0,2.9605,9.76,0.9928,1.0152,1.0158,0.0671996436
1,0,2.0,36,1,0.0771,-0.0209,1.0223,1.0224,1.0224,0.0006091933
1,0,2.0,36,2,-0.0548,-0.0703,0.9662,0.966,0.966,-0.0011475914
1,1,0.5,1,0,-0.0005,-0.0029,1.0396,1.0396,1.0396,-1.6246e-06
1,1,0.5,1,1,2.8562,9.4907,1.0475,1.053,1.0531,0.0038018223
1,1,0.5,1,2,0.0037,0.0017,1.0111,1.0111,1.0111,3.0797e-06
1,1,0.5,2,0,-0.0133,-0.0201,1.0319,1.0319,1.0319,-1.75126e-05
1,1,0.5,2,1,2.8633,9.5554,1.0436,1.0491,1.0492,0.0038600242
1,1,0.5,2,2,0.0227,0.0,1.002,1.0021,1.0021,1.42956e-05
1,1,0.5,3,0,-0.0193,-0.0281,1.0222,1.0222,1.0222,-2.51471e-05
1,1,0.5,3,1,2.8561,9.5866,1.0428,1.0484,1.0484,0.0038808769
1,1,0.5,3,2,0.0316,-0.0007,0.9948,0.9948,0.9948,1.96716e-05
1,1,0.5,4,0,-0.0403,-0.0317,1.0307,1.0306,1.0306,-3.96001e-05
1,1,0.5,4,1,2.8906,9.6352,1.0368,1.0424,1.0424,0.0039454848
1,1,0.5,4,2,0.0414,-0.019,0.9993,0.9993,0.9993,1.71684e-05
1,1,0.5,5,0,-0.0179,-0.0216,1.0321,1.0321,1.0321,-2.10193e-05
1,1,0.5,5,1,2.8724,9.5729,1.0419,1.0475,1.0475,0.0038803231
1,1,0.5,5,2,0.0256,-0.0034,1.0003,1.0003,1.0003,1.45963e-05
1,1,0.5,6,0,-0.0657,-0.0428,1.0326,1.0326,1.0326,-6.03637e-05
1,1,0.5,6,1,2.9222,9.7099,1.0295,1.0352,1.0352,0.0040317558
1,1,0.5,6,2,0.059,-0.0372,0.9974,0.9974,0.9974,1.97246e-05
1,1,0.5,7,0,-0.0861,-0.0498,1.0338,1.0338,1.0338,-7.62537e-05
1,1,0.5,7,1,2.9508,9.7968,1.0206,1.0263,1.0264,0.0041319495
1,1,0.5,7,2,0.0712,-0.0532,0.9975,0.9975,0.9975,1.98453e-05
1,1,0.5,8,0,-0.0339,-0.0341,1.0091,1.0091,1.0091,-3.73283e-05
1,1,0.5,8,1,2.8645,9.6278,1.0442,1.0498,1.0498,0.0039079191
1,1,0.5,8,2,0.042,-0.0101,0.983,0.9831,0.9831,2.19473e-05
1,1,0.5,9,0,-0.0321,-0.0333,1.0131,1.013,1.013,-3.56798e-05
1,1,0.5,9,1,2.8657,9.6225,1.0431,1.0488,1.0488,0.0039078364
1,1,0.5,9,2,0.0406,-0.009,0.9859,0.986,0.986,2.15032e-05
1,1,0.5,10,0,-0.0418,-0.0372,1.0005,1.0004,1.0004,-4.41092e-05
1,1,0.5,10,1,2.8717,9.6528,1.0454,1.051,1.0511,0.0039237382
1,1,0.5,10,2,0.0476,-0.0152,0.9737,0.9737,0.9737,2.34392e-05
1,1,0.5,11,0,-0.0392,-0.0364,0.992,0.992,0.992,-4.23531e-05
1,1,0.5,11,1,2.8575,9.6428,1.0493,1.0549,1.0549,0.003899855
1,1,0.5,11,2,0.046,-0.0128,0.9705,0.9705,0.9705,2.36022e-05
1,1,0.5,12,0,-0.0179,-0.0216,1.0323,1.0323,1.0323,-2.10393e-05
1,1,0.5,12,1,2.8748,9.5724,1.0421,1.0476,1.0477,0.0038805052
1,1,0.5,12,2,0.0256,-0.0034,0.9991,0.9991,0.9991,1.4662e-05
1,1,0.5,13,0,-0.0243,-0.0249,1.0315,1.0314,1.0314,-2.65529e-05
1,1,0.5,13,1,2.8763,9.5877,1.0409,1.0465,1.0466,0.0038949242
1,1,0.5,13,2,0.0304,-0.0077,1.0002,1.0002,1.0002,1.55474e-05
1,1,0.5,14,0,-0.0405,-0.0318,1.0302,1.0302,1.0302,-3.98069e-05
1,1,0.5,14,1,2.89,9.6363,1.0367,1.0424,1.0424,0.0039460568
1,1,0.5,14,2,0.0415,-0.0192,0.9994,0.9994,0.9994,1.71751e-05
1,1,0.5,15,0,-0.0406,-0.0319,1.0276,1.0275,1.0275,-3.9982e-05
1,1,0.5,15,1,2.8851,9.6372,1.0371,1.0427,1.0428,0.0039436089
1,1,0.5,15,2,0.0415,-0.0191,0.9997,0.9997,0.9997,1.71618e-05
1,1,0.5,16,0,-0.0626,-0.0414,1.0324,1.0324,1.0324,-5.78507e-05
1,1,0.5,16,1,2.9194,9.7007,1.0305,1.0361,1.0362,0.0040212787
1,1,0.5,16,2,0.0568,-0.035,0.9972,0.9972,0.9972,1.9427e-05
1,1,0.5,17,0,-0.0884,-0.0506,1.034,1.0339,1.0339,-7.80914e-05
1,1,0.5,17,1,2.954,9.8064,1.0196,1.0253,1.0254,0.004143165
1,1,0.5,17,2,0.0727,-0.055,0.9975,0.9975,0.9975,1.98802e-05
1,1,0.5,18,0,-0.0906,-0.0514,1.0341,1.034,1.034,-7.97659e-05
1,1,0.5,18,1,2.9564,9.8152,1.0187,1.0244,1.0244,0.0041533106
1,1,0.5,18,2,0.074,-0.0567,0.9978,0.9978,0.9978,1.98876e-05
1,1,0.5,19,0,-0.0673,-0.0433,1.0327,1.0327,1.0327,-6.16293e-05
1,1,0.5,19,1,2.9242,9.7165,1.0288,1.0345,1.0345,0.0040392537
1,1,0.5,19,2,0.06,-0.0385,0.9975,0.9975,0.9975,1.97783e-05
1,1,0.5,20,0,-0.0207,-0.0286,1.0206,1.0206,1.0206,-2.63022e-05
1,1,0.5,20,1,2.8566,9.5923,1.0426,1.0482,1.0482,0.0038853783
1,1,0.5,20,2,0.0326,-0.0016,0.9938,0.9938,0.9938,1.98191e-05
1,1,0.5,21,0,-0.0234,-0.0297,1.0189,1.0189,1.0189,-2.84206e-05
1,1,0.5,21,1,2.8566,9.6014,1.0421,1.0477,1.0477,0.0038929412
1,1,0.5,21,2,0.0343,-0.0034,0.9933,0.9933,0.9933,2.00888e-05
1,1,0.5,22,0,-0.0222,-0.0293,1.0186,1.0186,1.0186,-2.75351e-05
1,1,0.5,22,1,2.8539,9.5972,1.0426,1.0481,1.0482,0.0038876712
1,1,0.5,22,2,0.0336,-0.0026,0.9938,0.9938,0.9938,1.9979e-05
1,1,0.5,23,0,-0.0289,-0.032,1.0154,1.0154,1.0154,-3.30435e-05
1,1,0.5,23,1,2.8646,9.6133,1.0432,1.0488,1.0488,0.0039011546
1,1,0.5,23,2,0.0384,-0.0069,0.9876,0.9876,0.9877,2.10867e-05
1,1,0.5,24,0,-0.0382,-0.0358,1.0134,1.0134,1.0134,-4.05961e-05
1,1,0.5,24,1,2.871,9.6404,1.0412,1.0468,1.0469,0.0039277167
1,1,0.5,24,2,0.0448,-0.0134,0.9863,0.9863,0.9863,2.20984e-05
1,1,0.5,25,0,-0.0339,-0.0341,1.0092,1.0092,1.0092,-3.73351e-05
1,1,0.5,25,1,2.8662,9.6275,1.0443,1.0499,1.0499,0.0039079999
1,1,0.5,25,2,0.042,-0.0101,0.9822,0.9822,0.9822,2.20023e-05
1,1,0.5,26,0,-0.0357,-0.0349,1.0051,1.0051,1.0051,-3.89689e-05
1,1,0.5,26,1,2.8621,9.6333,1.0451,1.0507,1.0507,0.0039079669
1,1,0.5,26,2,0.0433,-0.0111,0.9807,0.9807,0.9807,2.23427e-05
1,1,0.5,27,0,-0.0388,-0.0362,1.0,1.0,1.0,-4.17449e-05
1,1,0.5,27,1,2.8628,9.6419,1.0463,1.0519,1.052,0.003910265
1,1,0.5,27,2,0.0456,-0.013,0.9762,0.9762,0.9762,2.30921e-05
1,1,0.5,28,0,-0.0418,-0.0372,1.0006,1.0005,1.0005,-4.41128e-05
1,1,0.5,28,1,2.8737,9.6524,1.0455,1.0512,1.0512,0.0039238441
1,1,0.5,28,2,0.0476,-0.0152,0.9726,0.9726,0.9726,2.35103e-05
1,1,0.5,29,0,-0.0491,-0.0397,1.0009,1.0008,1.0008,-4.98885e-05
1,1,0.5,29,1,2.8804,9.6821,1.0423,1.0479,1.0479,0.0039563328
1,1,0.5,29,2,0.0522,-0.0206,0.9741,0.9741,0.9741,2.38238e-05
1,1,0.5,30,0,-0.0391,-0.0364,0.9935,0.9935,0.9935,-4.2191e-05
1,1,0.5,30,1,2.8525,9.6438,1.0481,1.0537,1.0538,0.003902201
1,1,0.5,30,2,0.0458,-0.0128,0.9743,0.9743,0.9743,2.32533e-05
1,1,0.5,31,0,-0.0392,-0.0364,0.9918,0.9917,0.9917,-4.23317e-05
1,1,0.5,31,1,2.8522,9.6438,1.0489,1.0545,1.0545,0.0038998279
1,1,0.5,31,2,0.0459,-0.0128,0.9726,0.9726,0.9726,2.34038e-05
1,1,0.5,32,0,-0.0392,-0.0364,0.9921,0.9921,0.9921,-4.23571e-05
1,1,0.5,32,1,2.8595,9.6424,1.0494,1.055,1.0551,0.0038999596
1,1,0.5,32,2,0.0461,-0.0128,0.9694,0.9695,0.9695,2.36748e-05
1,1,0.5,33,0,-0.0392,-0.0364,0.9921,0.9921,0.9921,-4.23598e-05
1,1,0.5,33,1,2.8592,9.6425,1.0494,1.055,1.0551,0.003899848
1,1,0.5,33,2,0.046,-0.0128,0.9698,0.9698,0.9698,2.36684e-05
1,1,0.5,34,0,-0.0216,-0.0227,1.0322,1.0322,1.0322,-2.37946e-05
1,1,0.5,34,1,2.8765,9.5876,1.0403,1.0459,1.046,0.0038963656
1,1,0.5,34,2,0.0278,-0.0062,1.0006,1.0006,1.0006,1.47404e-05
1,1,0.5,35,0,-0.0222,-0.0293,1.0193,1.0193,1.0193,-2.75055e-05
1,1,0.5,35,1,2.8552,9.5969,1.0425,1.0481,1.0481,0.0038883204
1,1,0.5,35,2,0.0336,-0.0026,0.9937,0.9937,0.9937,1.99883e-05
1,1,0.5,36,0,-0.0314,-0.0327,0.9928,0.9928,0.9928,-3.56794e-05
1,1,0.5,36,1,2.8084,9.4301,1.0223,1.0278,1.0278,0.0039088408
1,1,0.5,36,2,0.0398,-0.0089,0.9662,0.9662,0.9662,2.14953e-05
1,1,1.0,1,0,-0.0005,-0.0029,1.0396,1.0396,1.0396,-6.4305e-06
1,1,1.0,1,1,2.8562,9.4907,1.0475,1.0585,1.0587,0.0149938617
1,1,1.0,1,2,0.0037,0.0017,1.0111,1.0111,1.0111,1.21642e-05
1,1,1.0,2,0,-0.0133,-0.0201,1.0319,1.0318,1.0318,-6.86604e-05
1,1,1.0,2,1,2.8633,9.5554,1.0436,1.0546,1.0548,0.0152206531
1,1,1.0,2,2,0.0227,0.0,1.002,1.0021,1.0021,5.62551e-05
1,1,1.0,3,0,-0.0193,-0.0281,1.0222,1.0221,1.0221,-9.8414e-05
1,1,1.0,3,1,2.8561,9.5866,1.0428,1.0539,1.054,0.0153015276
1,1,1.0,3,2,0.0316,-0.0007,0.9948,0.9948,0.9948,7.74722e-05
1,1,1.0,4,0,-0.0403,-0.0317,1.0307,1.0306,1.0306,-0.0001556469
1,1,1.0,4,1,2.8906,9.6352,1.0368,1.0479,1.0481,0.0155553428
1,1,1.0,4,2,0.0414,-0.019,0.9993,0.9993,0.9993,6.71772e-05
1,1,1.0,5,0,-0.0179,-0.0216,1.0321,1.0321,1.0321,-8.23345e-05
1,1,1.0,5,1,2.8724,9.5729,1.0419,1.053,1.0531,0.0152999527
1,1,1.0,5,2,0.0256,-0.0034,1.0003,1.0003,1.0003,5.72644e-05
1,1,1.0,6,0,-0.0657,-0.0428,1.0326,1.0325,1.0325,-0.0002374134
1,1,1.0,6,1,2.9222,9.7099,1.0295,1.0407,1.0409,0.0158931403
1,1,1.0,6,2,0.059,-0.0372,0.9974,0.9974,0.9974,7.6796e-05
1,1,1.0,7,0,-0.0861,-0.0498,1.0338,1.0337,1.0337,-0.0002999257
1,1,1.0,7,1,2.9508,9.7968,1.0206,1.032,1.0321,0.0162854116
1,1,1.0,7,2,0.0712,-0.0532,0.9975,0.9975,0.9975,7.69262e-05
1,1,1.0,8,0,-0.0339,-0.0341,1.0091,1.0091,1.0091,-0.0001463044
1,1,1.0,8,1,2.8645,9.6278,1.0442,1.0553,1.0555,0.0154071266
1,1,1.0,8,2,0.042,-0.0101,0.983,0.9831,0.9831,8.65133e-05
1,1,1.0,9,0,-0.0321,-0.0333,1.0131,1.013,1.013,-0.0001398513
1,1,1.0,9,1,2.8657,9.6225,1.0431,1.0543,1.0544,0.0154067549
1,1,1.0,9,2,0.0406,-0.009,0.9859,0.986,0.986,8.48138e-05
1,1,1.0,10,0,-0.0418,-0.0372,1.0005,1.0004,1.0004,-0.0001728614
1,1,1.0,10,1,2.8717,9.6528,1.0454,1.0566,1.0567,0.0154693281
1,1,1.0,10,2,0.0476,-0.0152,0.9737,0.9737,0.9737,9.21099e-05
1,1,1.0,11,0,-0.0392,-0.0364,0.992,0.9919,0.9919,-0.0001661735
1,1,1.0,11,1,2.8575,9.6428,1.0493,1.0604,1.0606,0.0153763729
1,1,1.0,11,2,0.046,-0.0128,0.9705,0.9705,0.9705,9.28698e-05
1,1,1.0,12,0,-0.0179,-0.0216,1.0323,1.0322,1.0322,-8.23656e-05
1,1,1.0,12,1,2.8748,9.5724,1.0421,1.0532,1.0533,0.0153006133
1,1,1.0,12,2,0.0256,-0.0034,0.9991,0.9991,0.9991,5.74657e-05
1,1,1.0,13,0,-0.0243,-0.0249,1.0315,1.0314,1.0314,-0.0001042174
1,1,1.0,13,1,2.8763,9.5877,1.0409,1.052,1.0522,0.0153573141
1,1,1.0,13,2,0.0304,-0.0077,1.0002,1.0002,1.0002,6.09436e-05
1,1,1.0,14,0,-0.0405,-0.0318,1.0302,1.0301,1.0301,-0.0001564687
1,1,1.0,14,1,2.89,9.6363,1.0367,1.0479,1.0481,0.015557596
1,1,1.0,14,2,0.0415,-0.0192,0.9994,0.9994,0.9994,6.72156e-05
1,1,1.0,15,0,-0.0406,-0.0319,1.0276,1.0275,1.0275,-0.0001572114
1,1,1.0,15,1,2.8851,9.6372,1.0371,1.0483,1.0484,0.0155481064
1,1,1.0,15,2,0.0415,-0.0191,0.9997,0.9997,0.9997,6.72491e-05
1,1,1.0,16,0,-0.0626,-0.0414,1.0324,1.0323,1.0323,-0.0002274983
1,1,1.0,16,1,2.9194,9.7007,1.0305,1.0417,1.0419,0.0158521206
1,1,1.0,16,2,0.0568,-0.035,0.9972,0.9972,0.9972,7.56345e-05
1,1,1.0,17,0,-0.0884,-0.0506,1.034,1.0338,1.0338,-0.0003071599
1,1,1.0,17,1,2.954,9.8064,1.0196,1.031,1.0311,0.0163293129
1,1,1.0,17,2,0.0727,-0.055,0.9975,0.9975,0.9975,7.70334e-05
1,1,1.0,18,0,-0.0906,-0.0514,1.0341,1.0339,1.0339,-0.0003137635
1,1,1.0,18,1,2.9564,9.8152,1.0187,1.0301,1.0302,0.0163690461
1,1,1.0,18,2,0.074,-0.0567,0.9978,0.9978,0.9978,7.70447e-05
1,1,1.0,19,0,-0.0673,-0.0433,1.0327,1.0326,1.0326,-0.0002423886
1,1,1.0,19,1,2.9242,9.7165,1.0288,1.0401,1.0402,0.0159224792
1,1,1.0,19,2,0.06,-0.0385,0.9975,0.9975,0.9975,7.69837e-05
1,1,1.0,20,0,-0.0207,-0.0286,1.0206,1.0205,1.0205,-0.0001029383
1,1,1.0,20,1,2.8566,9.5923,1.0426,1.0537,1.0538,0.0153191405
1,1,1.0,20,2,0.0326,-0.0016,0.9938,0.9939,0.9939,7.80321e-05
1,1,1.0,21,0,-0.0234,-0.0297,1.0189,1.0189,1.0189,-0.0001112736
1,1,1.0,21,1,2.8566,9.6014,1.0421,1.0532,1.0534,0.0153487012
1,1,1.0,21,2,0.0343,-0.0034,0.9933,0.9934,0.9934,7.91278e-05
1,1,1.0,22,0,-0.0222,-0.0293,1.0186,1.0186,1.0186,-0.0001078281
1,1,1.0,22,1,2.8539,9.5972,1.0426,1.0537,1.0538,0.0153281201
1,1,1.0,22,2,0.0336,-0.0026,0.9938,0.9938,0.9938,7.87484e-05
1,1,1.0,23,0,-0.0289,-0.032,1.0154,1.0154,1.0154,-0.0001294407
1,1,1.0,23,1,2.8646,9.6133,1.0432,1.0543,1.0544,0.0153806526
1,1,1.0,23,2,0.0384,-0.0069,0.9876,0.9877,0.9877,8.30909e-05
1,1,1.0,24,0,-0.0382,-0.0358,1.0134,1.0134,1.0134,-0.0001591971
1,1,1.0,24,1,2.871,9.6404,1.0412,1.0524,1.0525,0.0154844791
1,1,1.0,24,2,0.0448,-0.0134,0.9863,0.9863,0.9863,8.71415e-05
1,1,1.0,25,0,-0.0339,-0.0341,1.0092,1.0092,1.0092,-0.0001463055
1,1,1.0,25,1,2.8662,9.6275,1.0443,1.0554,1.0556,0.0154074461
1,1,1.0,25,2,0.042,-0.0101,0.9822,0.9822,0.9822,8.66964e-05
1,1,1.0,26,0,-0.0357,-0.0349,1.0051,1.0051,1.0051,-0.0001527737
1,1,1.0,26,1,2.8621,9.6333,1.0451,1.0562,1.0564,0.0154073916
1,1,1.0,26,2,0.0433,-0.0111,0.9807,0.9807,0.9807,8.80753e-05
1,1,1.0,27,0,-0.0388,-0.0362,1.0,0.9999,0.9999,-0.0001636738
1,1,1.0,27,1,2.8628,9.6419,1.0463,1.0575,1.0576,0.0154165974
1,1,1.0,27,2,0.0456,-0.013,0.9762,0.9763,0.9763,9.09003e-05
1,1,1.0,28,0,-0.0418,-0.0372,1.0006,1.0005,1.0005,-0.000172847
1,1,1.0,28,1,2.8737,9.6524,1.0455,1.0567,1.0569,0.0154697728
1,1,1.0,28,2,0.0476,-0.0152,0.9726,0.9726,0.9726,9.2351e-05
1,1,1.0,29,0,-0.0491,-0.0397,1.0009,1.0008,1.0008,-0.0001955055
1,1,1.0,29,1,2.8804,9.6821,1.0423,1.0534,1.0536,0.0155966851
1,1,1.0,29,2,0.0522,-0.0206,0.9741,0.9742,0.9742,9.34972e-05
1,1,1.0,30,0,-0.0391,-0.0364,0.9935,0.9935,0.9935,-0.0001656126
1,1,1.0,30,1,2.8525,9.6438,1.0481,1.0592,1.0594,0.0153852253
1,1,1.0,30,2,0.0458,-0.0128,0.9743,0.9743,0.9743,9.1721e-05
1,1,1.0,31,0,-0.0392,-0.0364,0.9918,0.9917,0.9917,-0.0001661803
1,1,1.0,31,1,2.8522,9.6438,1.0489,1.06,1.0602,0.0153760931
1,1,1.0,31,2,0.0459,-0.0128,0.9726,0.9726,0.9726,9.22743e-05
1,1,1.0,32,0,-0.0392,-0.0364,0.9921,0.9921,0.9921,-0.0001661617
1,1,1.0,32,1,2.8595,9.6424,1.0494,1.0606,1.0607,0.0153768287
1,1,1.0,32,2,0.0461,-0.0128,0.9694,0.9695,0.9695,9.31156e-05
1,1,1.0,33,0,-0.0392,-0.0364,0.9921,0.992,0.992,-0.0001661702
1,1,1.0,33,1,2.8592,9.6425,1.0494,1.0606,1.0607,0.015376403
1,1,1.0,33,2,0.046,-0.0128,0.9698,0.9698,0.9698,9.30686e-05
1,1,1.0,34,0,-0.0216,-0.0227,1.0322,1.0321,1.0321,-9.32206e-05
1,1,1.0,34,1,2.8765,9.5876,1.0403,1.0514,1.0516,0.0153626865
1,1,1.0,34,2,0.0278,-0.0062,1.0006,1.0006,1.0006,5.77728e-05
1,1,1.0,35,0,-0.0222,-0.0293,1.0193,1.0193,1.0193,-0.0001076953
1,1,1.0,35,1,2.8552,9.5969,1.0425,1.0536,1.0537,0.0153306397
1,1,1.0,35,2,0.0336,-0.0026,0.9937,0.9937,0.9937,7.87607e-05
1,1,1.0,36,0,-0.0314,-0.0327,0.9928,0.9928,0.9928,-0.0001398506
1,1,1.0,36,1,2.8084,9.4301,1.0223,1.0332,1.0334,0.015408754
1,1,1.0,36,2,0.0398,-0.0089,0.9662,0.9663,0.9663,8.47979e-05
1,1,2.0,1,0,-0.0005,-0.0029,1.0396,1.0396,1.0396,-2.50247e-05
1,1,2.0,1,1,2.8562,9.4907,1.0475,1.0692,1.0698,0.0580619365
1,1,2.0,1,2,0.0037,0.0017,1.0111,1.0111,1.0111,4.72853e-05
1,1,2.0,2,0,-0.0133,-0.0201,1.0319,1.0318,1.0318,-0.0002659113
1,1,2.0,2,1,2.8633,9.5554,1.0436,1.0654,1.066,0.0589278698
1,1,2.0,2,2,0.0227,0.0,1.002,1.0021,1.0021,0.0002182713
1,1,2.0,3,0,-0.0193,-0.0281,1.0222,1.0221,1.0221,-0.0003808164
1,1,2.0,3,1,2.8561,9.5866,1.0428,1.0646,1.0653,0.0592361228
1,1,2.0,3,2,0.0316,-0.0007,0.9948,0.9948,0.9948,0.0003007227
1,1,2.0,4,0,-0.0403,-0.0317,1.0307,1.0305,1.0305,-0.000603524
1,1,2.0,4,1,2.8906,9.6352,1.0368,1.0588,1.0594,0.0602083342
1,1,2.0,4,2,0.0414,-0.019,0.9993,0.9994,0.9994,0.0002599287
1,1,2.0,5,0,-0.0179,-0.0216,1.0321,1.0321,1.0321,-0.0003187358
1,1,2.0,5,1,2.8724,9.5729,1.0419,1.0638,1.0644,0.0592309448
1,1,2.0,5,2,0.0256,-0.0034,1.0003,1.0004,1.0004,0.0002218484
1,1,2.0,6,0,-0.0657,-0.0428,1.0326,1.0324,1.0324,-0.0009208773
1,1,2.0,6,1,2.9222,9.7099,1.0295,1.0517,1.0523,0.0615001568
1,1,2.0,6,2,0.059,-0.0372,0.9974,0.9974,0.9974,0.0002964239
1,1,2.0,7,0,-0.0861,-0.0498,1.0338,1.0336,1.0336,-0.0011633744
1,1,2.0,7,1,2.9508,9.7968,1.0206,1.043,1.0437,0.0629997906
1,1,2.0,7,2,0.0712,-0.0532,0.9975,0.9976,0.9976,0.0002962995
1,1,2.0,8,0,-0.0339,-0.0341,1.0091,1.009,1.009,-0.0005665824
1,1,2.0,8,1,2.8645,9.6278,1.0442,1.0661,1.0668,0.0596400881
1,1,2.0,8,2,0.042,-0.0101,0.983,0.9831,0.9831,0.0003359761
1,1,2.0,9,0,-0.0321,-0.0333,1.0131,1.013,1.0129,-0.0005416052
1,1,2.0,9,1,2.8657,9.6225,1.0431,1.0651,1.0657,0.0596384339
1,1,2.0,9,2,0.0406,-0.009,0.9859,0.986,0.986,0.0003294738
1,1,2.0,10,0,-0.0418,-0.0372,1.0005,1.0003,1.0003,-0.0006693996
1,1,2.0,10,1,2.8717,9.6528,1.0454,1.0674,1.0681,0.0598788711
1,1,2.0,10,2,0.0476,-0.0152,0.9737,0.9737,0.9737,0.000357165
1,1,2.0,11,0,-0.0392,-0.0364,0.992,0.9919,0.9919,-0.0006438789
1,1,2.0,11,1,2.8575,9.6428,1.0493,1.0713,1.0719,0.0595245946
1,1,2.0,11,2,0.046,-0.0128,0.9705,0.9706,0.9706,0.0003603426
1,1,2.0,12,0,-0.0179,-0.0216,1.0323,1.0322,1.0322,-0.0003187637
1,1,2.0,12,1,2.8748,9.5724,1.0421,1.0639,1.0646,0.0592333691
1,1,2.0,12,2,0.0256,-0.0034,0.9991,0.9991,0.9991,0.0002225182
1,1,2.0,13,0,-0.0243,-0.0249,1.0315,1.0314,1.0314,-0.0004038235
1,1,2.0,13,1,2.8763,9.5877,1.0409,1.0629,1.0635,0.0594507094
1,1,2.0,13,2,0.0304,-0.0077,1.0002,1.0003,1.0003,0.0002360104
1,1,2.0,14,0,-0.0405,-0.0318,1.0302,1.03,1.03,-0.0006067289
1,1,2.0,14,1,2.89,9.6363,1.0367,1.0588,1.0594,0.0602169919
1,1,2.0,14,2,0.0415,-0.0192,0.9994,0.9994,0.9994,0.0002601012
1,1,2.0,15,0,-0.0406,-0.0319,1.0276,1.0274,1.0274,-0.0006097145
1,1,2.0,15,1,2.8851,9.6372,1.0371,1.0591,1.0598,0.06018094
1,1,2.0,15,2,0.0415,-0.0191,0.9997,0.9997,0.9997,0.000260398
1,1,2.0,16,0,-0.0626,-0.0414,1.0324,1.0322,1.0322,-0.0008823521
1,1,2.0,16,1,2.9194,9.7007,1.0305,1.0527,1.0533,0.0613432987
1,1,2.0,16,2,0.0568,-0.035,0.9972,0.9972,0.9972,0.0002919334
1,1,2.0,17,0,-0.0884,-0.0506,1.034,1.0337,1.0337,-0.0011914471
1,1,2.0,17,1,2.954,9.8064,1.0196,1.042,1.0427,0.063167583
1,1,2.0,17,2,0.0727,-0.055,0.9975,0.9976,0.9976,0.0002966608
1,1,2.0,18,0,-0.0906,-0.0514,1.0341,1.0338,1.0338,-0.0012170951
1,1,2.0,18,1,2.9564,9.8152,1.0187,1.0411,1.0418,0.0633194761
1,1,2.0,18,2,0.074,-0.0567,0.9978,0.9978,0.9978,0.0002966748
1,1,2.0,19,0,-0.0673,-0.0433,1.0327,1.0325,1.0325,-0.0009401726
1,1,2.0,19,1,2.9242,9.7165,1.0288,1.051,1.0517,0.0616123142
1,1,2.0,19,2,0.06,-0.0385,0.9975,0.9975,0.9975,0.0002971077
1,1,2.0,20,0,-0.0207,-0.0286,1.0206,1.0205,1.0205,-0.0003983335
1,1,2.0,20,1,2.8566,9.5923,1.0426,1.0645,1.0651,0.0593035328
1,1,2.0,20,2,0.0326,-0.0016,0.9938,0.9939,0.9939,0.0003028551
1,1,2.0,21,0,-0.0234,-0.0297,1.0189,1.0188,1.0188,-0.0004306804
1,1,2.0,21,1,2.8566,9.6014,1.0421,1.064,1.0646,0.0594165948
1,1,2.0,21,2,0.0343,-0.0034,0.9933,0.9934,0.9934,0.0003071723
1,1,2.0,22,0,-0.0222,-0.0293,1.0186,1.0185,1.0185,-0.0004173842
1,1,2.0,22,1,2.8539,9.5972,1.0426,1.0644,1.0651,0.0593379576
1,1,2.0,22,2,0.0336,-0.0026,0.9938,0.9939,0.9939,0.0003058032
1,1,2.0,23,0,-0.0289,-0.032,1.0154,1.0153,1.0153,-0.0005011326
